@relation sentiment
@attribute 0 string
@attribute 1 string
@attribute 2 {excited,joyful,natural,nervous,sad,angry}
@data
'ㄱㅗㄱㅜㅁㅏㅈㅗㅇㅏㅎㅏㅅㅣㄴㅏㅂㅜ','ㄴㅏㅂㅜ',natural
'ㄱㅗㄹㅕ','ㄱㅏㄱㅏㄷㅏ',natural
'ㄱㅗㅇㅝ','ㄱㅗㄷㅏ',natural
'ㄱㅗㅁㅏㅂ','ㄱㅗㅁㅏㅂㄷㅏ',natural
'ㄱㅗㄹ','ㄱㅏㄱㅏㄷㅏ',natural
'ㄱㅗㄹ','ㄷㅚㄷㅏ',natural
'ㄱㅗㅂㅗ','ㅂㅗㄷㅏ',natural
'ㄱㅗㅇㅂㅜㅇㅏㄴ','ㅇㅕㄴㅇㅐㅇㅏㄴ',natural
'ㄱㅗㅇㅂㅜ','ㄱㅗㅇㅂㅜㅎㅏㄷㅏ',natural
'ㄱㅘㅇㅚㅎㅐㅈㅝ','ㄱㅘㅇㅚㅎㅐㅈㅝ',natural
'ㄱㅘㄴㅅㅏㅇㅈㅏㅁㅅㅣ','ㅈㅏㅁㅅㅣㅂㅗㄷㅏ',natural
'ㄱㅘㅇㅎㅘㅁㅜㄴ','ㅇㅣㄹㅎㅏㄷㅏ',natural
'ㄱㅙㄴ','ㅅㅣㅍㄷㅏ',natural
'ㄱㅜㄱㄴㅐㅇㅕㄴㅇㅖㅇㅣㄴㅇㅕㄴㅇㅖ','ㅇㅕㄴㅇㅖ',natural
'ㄱㅜㄱㅁㅣㄴㅇㅕㄴㄱㅡㅁ?','ㄱㅜㄱㅁㅣㄴㅇㅕㄴㄱㅡㅁ?',natural
'ㄱㅡㄱㅓㅁㅏㅅ','ㅅㅏㄱㅗㅅㅏㄷㅏ',natural
'ㄱㅡㄱㅓ','ㅅㅏㄹㅏㄴㅁㅏㄹㅆㅡㅁ?',natural
'ㄱㅡㄱㅓㄴㄱㅡㄹㅓㄴㅔ','ㄱㅡ',natural
'ㄱㅡㄱㅓㄴㅁㅗㄹㅡㅈㅣ','ㄱㅡ',natural
'ㄱㅡㄱㅔㅈㅗㅅㅓㄴ','ㄴㅏㅁㅇㅏㄴㅏㅁㄷㅏ',natural
'ㄱㅡㄴㅑㅇㄹㅗㅅ','ㄱㅏㄹㅡㄷㅏ',natural
'ㄱㅡㄷㅏㅁ','ㄱㅔㅇㅓㅄㄷㅏ',natural
'ㄱㅡㄸㅐ','ㅈㅓㄱ',natural
'ㄱㅡㄹㅐ','ㄱㅡㄹㅐㄱㅗㅁㅏㅂㄷㅏ',natural
'ㄱㅡㄹㅐㄷㅗ','ㄱㅡㄹㅐ',natural
'ㄱㅡㄹㅑ','ㄱㅡ',natural
'ㄱㅡㄹㅓㅁㅕㄴㅊㅣㄴㄱㅜ','ㄱㅡㄹㅓㅁㅕㄴ',natural
'ㄱㅡㄹㅓㄴㄱㅓ','ㅎㅏㄴㄷㅐㅎㅏㄷㅏ',natural
'ㄱㅡㄹㅓㄴㅁㅏㄹㅌㅜ','ㄱㅓㄱㅓㄷㅏ',natural
'ㄱㅡㄹㅓㄹㄱㅓ','ㄱㅡㄹㅓㄹㄱㅓ',natural
'ㄱㅡㄹㅓㅁ','ㅁㅗㅅㅆㅡㄷㅏ',natural
'ㄱㅡㄹㅓㅁㅇㅜㄹㅣㅁㅗ','ㅅㅐㅇㅇㅣㄹㅎㅏㄷㅏ',natural
'ㄱㅡㄹㅓㅁㅊㅓㄴㅊㅓㄴ','ㅅㅐㅇㄱㅏㄱㅎㅏㄷㅏ',natural
'ㄱㅡㄹㅡㄴㄱㅏㅂㅜㄷㅏㅇ.ㅇㅏㅁㅌㅜㄴ','ㄴㅏㄹㄷㅏ',natural
'ㄱㅡㄹㅣㄱㅗ','ㄱㅡㄹㅣㄱㅗㄱㅡㄹㅣㄷㅏ',natural
'ㄱㅡㅂㅜㄴ','ㅂㅜㄴㄷㅔㄷㅏ',natural
'ㄱㅡㅇㅕㅈㅏ','ㄱㅡㅁㅇㅓㅄㄷㅏ',natural
'ㄱㅡㅈㅓㄴ','ㄷㅏㄹㄹㅣㄷㅏ',natural
'ㄱㅡㅉㅗㄱ','ㅇㅗㅋㅔㅇㅣㅎㅏㄷㅏ',natural
'ㄱㅡㄴㄷㅔ','ㅅㅏㄹㄷㅏ',natural
'ㄱㅡㄴㄷㅔㅈㅓㅇㅂㅜ','ㅁㅣㅁㅣㅎㅏㄷㅏ',natural
'ㄱㅡㄴㄷㅔㅇㅣㄹㅉㅣㄱㄷㅡㄹㄱㅏ','ㄴㅏㄴㅏㄷㅏ',natural
'ㄱㅡㅁ?ㅎㅡㅁㅇㅏ','ㄱㅡㅁ',natural
'ㄱㅡㅁㅂㅏㅇㅎㅐ','ㅎㅐㅎㅏㄷㅏ',natural
'ㄱㅡㅁㅇㅡㄴㄱㅡㅁ','ㅍㅕㅇㅅㅐㅇ',natural
'ㄱㅡㅁ','ㅉㅏㅇ',natural
'ㄱㅣㅇㅓㄱ','ㄱㅣㅇㅓㄱㅎㅏㄷㅏ',natural
'ㄱㅣㄴㄱㅏㅁㅣㄴㄱㅏ','ㄱㅣㄴㄱㅏㅁㅣㄴㄱㅏ',natural
'ㄱㅣㄴ','ㅇㅜㄹㅣㅅㅣㄴㄷㅏ',natural
'ㄱㅣㅁ','ㄴㅜㄱㅜ',natural
'ㄱㅣㅁㅊㅣㅁㅓㄱㅇㅡㄴㄱㅓ','ㅂㅜㄴㅁㅕㅇ',natural
'ㄱㅣㅍㅅㅐㅇㄱㅏㄱ','ㄱㅏㅈㅣㅇㅣㅅㄷㅏ',natural
'ㄲㅏㄱㄷㅡㅅ','ㅎㅣㅎㅏㄷㅏ',natural
'ㄴㅏ','ㅅㅏㅅㅏㄷㅏ',natural
'ㄴㅏ','ㄴㅗㄹㅐㄴㅗㄹㅏㅎㄷㅏ',natural
'ㄴㅏ','ㅊㅜㅇㅈㅓㄴㅎㅏㄷㅏ',natural
'ㄴㅏ','ㄴㅏㄴㅏㄷㅏ',natural
'ㄴㅏ','ㄴㅏㄴㅏㄷㅏ',natural
'ㄴㅏ','ㄱㅏㄱㅏㄷㅏ',natural
'ㄴㅏ','ㅇㅜㄴㄷㅗㅇㅎㅏㄷㅏ',natural
'ㄴㅏ','ㅇㅣㅆㄷㅏ',natural
'ㄴㅏ','ㅈㅏㄷㅏ',natural
'ㄴㅏ','ㄴㅏㄴㅏㄷㅏ',natural
'ㄴㅏ','ㅋㅐㅂㅅㅠㄹㅅㅏㅎㅏㄷㅏ',natural
'ㄴㅏㄱㅏㄱㅗㅇㅣㅅㄴㅡㄴ','ㄴㅏㄱㅏㄷㅏ',natural
'ㄴㅏ','ㄴㅏㅂㅗㄷㅏ',natural
'ㄴㅏㄱㅗㅇㅂㅜ','ㄹㅐ',natural
'ㄴㅏㅁㅏㄴㅜㄹㅎㅏㄴㅌㅔ','ㄴㅏㄷㅏ',natural
'ㄴㅏㅅㅏㅈㅓㄱ','ㄱㅐㄱㄱㅘㄴㅈㅓㄱㅂㅗㄷㅏ',natural
'ㄴㅏㅇㅙㄴㅈㅣ','ㅎㅜㅎㅚㅁㅏㄶㄷㅏ',natural
'ㄴㅏㅎㅏㄴㅡㄹ','ㄸㅏㅇㅁㅜㄲㅇㅣㄷㅏ',natural
'ㄴㅏㅎㅏㄴㄱㅜㄱㅇㅓ','ㅎㅏㄴㄱㅜㄱㅇㅓㅈㅜㄷㅏ',natural
'ㄴㅏㄷㅗ','ㄴㅏㄷㅗㄴㅏㄷㅏ',natural
'ㄴㅏㄷㅗ','ㅅㅣㅍㄷㅏ',natural
'ㄴㅏㄷㅗ','ㄴㅏㄷㅗㄴㅏㄷㅏ',natural
'ㄴㅏㄷㅗ','ㅎㅐㅎㅏㄷㅏ',natural
'ㄴㅏㄷㅜㅎㅏㄴㄱㅏㅇㅇㅔㅅㅓ','ㅅㅣㅍㄷㅏ',natural
'ㄴㅏㄷㅜ..','ㄴㅏㄷㅜ..',natural
'ㄴㅏㄹㅏ','ㄴㅏㄹㅏㅈㅣㅋㅣㄷㅏ',natural
'ㄴㅏㄹㅡㅁ','ㅂㅗㄹ',natural
'ㄴㅏㅅㄲㅏㅁㅏㅁㅕㄴㅇㅏㄴ','ㅎㅏ',natural
'ㄴㅏㅇㅗㄴㅡㄹㅈㅔㅅㅏ','ㄴㅏㅇㅗㄴㅡㄹㅈㅔㅅㅏ',natural
'ㄴㅏ','ㄴㅏ',natural
'ㄴㅏㅇㅣ','ㄴㅏㅇㅣㄴㅏㄷㅏ',natural
'ㄴㅏㅇㅣㄹㄴㅏ','ㄱㅔ',natural
'ㄴㅏㅈㅣㄱㅡㅁㅊㅏㅌㅏㄱㅗ','ㄱㅗㅇㅣㅅㅇㅓ',natural
'ㄴㅏㄴ','ㄱㅖㅅㅗㄱ',natural
'ㄴㅏㄴ','ㄱㅡㄴㅑㅇ',natural
'ㄴㅏㄴ','ㅆㅡㄴㅡㄹㄷㅏ',natural
'ㄴㅏㄴ','ㄴㅏㄹㄷㅏ',natural
'ㄴㅏㄴ','ㅇㅏㄶㄷㅏ',natural
'ㄴㅏㄴ','ㄴㅏㄹㄷㅏ',natural
'ㄴㅏㄴ','ㄴㅏㄹㄷㅏ',natural
'ㄴㅏㄴ','ㅎㅐㅎㅏㄷㅏ',natural
'ㄴㅏㄴ','ㄷㅏㅁㄷㅏㅇ',natural
'ㄴㅏㄴ','ㅎㅏㅇㅅㅏㅇㄷㅓㅊㅜㅎㅏㄷㅏ',natural
'ㄴㅏㄴ','ㅇㅏㄶㄷㅏ',natural
'ㄴㅏㄴ','ㅎㅡㄴㅎㅏㄷㅏ',natural
'ㄴㅏㄴ','ㄱㅣㄷㅏ',natural
'ㄴㅏㄴㅂㅜㄴㅅㅣㄱㅈㅣㅂㅇㅕㅍ','ㄴㅏㄴㅂㅜㄴㅅㅣㄱㅈㅣㅂㅇㅕㅍ',natural
'ㄴㅐ','ㅅㅓㅅㅓㄷㅏ',natural
'ㄴㅐ','ㄴㅐㄴㅐㄷㅏ',natural
'ㄴㅐ','ㅁㅓㄴㅈㅓ',natural
'ㄴㅐ','ㄱㅗㄱㅗㄱㅗㄷㅏ',natural
'ㄴㅐ','ㅁㅜㄹㅣㅎㅏㄷㅏ',natural
'ㄴㅐㄱㅏ','ㅇㅑㅈㅣ',natural
'ㄴㅐㅇㅏㄴ','ㅆㅏㅇㅜㅁㅆㅏㅇㅜㄷㅏ',natural
'ㄴㅐㅂㅜㅅㅜㄴㅎㅘㄴㅌㅣㅁㅕㄴ','ㅈㅔㅁㅗㅅㅎㅏㄷㅏ',natural
'ㄴㅐㄹㄲㅗㄱ','ㄲㅗㄱ',natural
'ㄴㅓㅇㅣㅆ','ㄴㅓㅇㅣㅆㄷㅏ',natural
'ㄴㅓㄱㅏ','ㅎㅠㅈㅣㅇㅣㅆㄷㅏ',natural
'ㄴㅓㄱㅏ','ㅇㅗㄹㅎㅏㄷㅏ',natural
'ㄴㅓㄷㅗ','ㄴㅓㅈㅏㄹㅈㅏㄷㅏ',natural
'ㄴㅓㄷㅗ','ㅇㅏㄹㅂㅘㅈㅜㄷㅏ',natural
'ㄴㅓㅇㅕㅇㄷㅡㅇㅍㅗㅅㅏ','ㄴㅓㄱㅓㄱㅓㄷㅏ',natural
'ㄴㅓㅇㅗㄴㅡㄹ','ㅇㅣㅆㄷㅏ',natural
'ㄴㅓㅇㅣㄴㄱㅓ','ㄴㅓㄴㅐㅇㅏㄹㄷㅏ',natural
'ㄴㅓㄴ','ㅇㅚㄷㅏ',natural
'ㄴㅓㄴ','ㅎㅜㄴㅇㅣㄲㅏㄷㅏ',natural
'ㄴㅔ,','ㄴㅔ',natural
'ㄴㅔㅈㅔㅇㅣㄹ','ㅅㅡㅌㅏ',natural
'ㄴㅗㄹㅐㅂㅏㅇ','ㄴㅗㄹㅐㅂㅏㅇ',natural
'ㄴㅗㄹㅐㅂㅜㄹㄹㅓ','ㄴㅗㄹㅐㅂㅜㄹㄹㅓ',natural
'ㄴㅜㄷㅔㅇ','ㄴㅜㄷㅏ',natural
'ㄴㅡㄺ','ㄴㅡㄺㄷㅏ',natural
'ㄴㅡㅈㄱㅔㄱㅏㄹㄲㅓㅁㅕㄴㅋㅗㄹ','ㄴㅡㅈㄱㅔㄱㅏㄹㄲㅓㅁㅕㄴㅋㅗㄹ',natural
'ㄴㅣㅅㅗㄱㅐㅌㅣㅇ','ㅋㅣㄷㅚㄷㅏ',natural
'ㄴㅣㅇㅓㄹㄱㅜㄹㄹㅏㅋㅗㅅㅡㅌㅔ','ㅋㅗㅅㅡㅌㅔ',natural
'ㄴㅣㅋㅔ','ㅂㅡㄹㅔㅇㅣㅋㅡㄷㅏ',natural
'ㄷㅏㅈㅟㅈㅏㅂㄷㅡㅅ','ㅂㅏㅃㅡㄷㅏ',natural
'ㄷㅏㄷㅡㄹㅋㅏㅋㅏㅇㅗㅅㅡㅌㅗㄹㅣㅎㅏㅈㅏ','ㅎㅏㅈㅏㅎㅏㄷㅏ',natural
'ㄷㅏㄹㅡㄴ','ㄷㅏㄹㅡㄴㄷㅏㄹㅡㄷㅏ',natural
'ㄷㅏㄹㅡㄴ','ㄷㅓ',natural
'ㄷㅏㅇㅗㅇㅑㄷㅐ','ㄷㅏㅇㅗㄷㅏ',natural
'ㄷㅏㅇㅡㅁㅎㅘㅈㅏㅇㅅㅣㄹㄱㅏㄹㄸㅐ','ㄱㅣㄷㅏㄹㅣㄷㅏ',natural
'ㄷㅏㅇㅡㅁ','ㄴㅐㄹㅣㄷㅏ',natural
'ㄷㅏㅎㅐㅇ','ㅎㅏ',natural
'ㄷㅏㄴㄱㅣㄱㅏㄴ','ㄴㅔ',natural
'ㄷㅏㄺㄱㅏㅅㅡㅁㅅㅏㄹ','ㄱㅏㅅㅡㅁㅅㅏㄹ',natural
'ㄷㅏㅁ','ㄲㅗㄱㅂㅗㄷㅏ',natural
'ㄷㅏㅁ','ㄱㅏㄷㅏ',natural
'ㄷㅏㅂ','ㅅㅓㅅㅓㄷㅏ',natural
'ㄷㅐㄷㅏㅂ','ㄷㅐㄷㅏㅂㅎㅏㄷㅏ',natural
'ㄷㅐㅊㅔㅁㅝㄴ','ㄱㅣㅈㅜㅇ',natural
'ㄷㅐㅎㅏㄴ','ㄱㅏㄱㅕㄱㄷㅐㅇㅗㄷㅏ',natural
'ㄷㅗㄹㅏㅈㅣ?ㅇㅠㅈㅏ?','ㄷㅗㄹㅏㅈㅣ?ㅇㅠㅈㅏ?',natural
'ㄷㅗㄱㅇㅣㄹㄷㅗㄱ','ㄷㅗㄱ',natural
'ㄷㅗㄴ','ㅅㅜㅎㅏㄷㅏ',natural
'ㄷㅗㅇㅅㅣㅎㅗㄱㅏ','??',natural
'ㄷㅚㄴㅈㅏㅇㄴㅕ','ㄹㅐ',natural
'ㄷㅚㄴㅈㅏㅇㄴㅕ','ㄴㅣㅁㄷㅙ',natural
'ㄷㅜㄹㅜㄷㅜㅇㅜㅁㅏㄴ','ㄷㅜㄹㅜㄷㅜㅇㅜㅁㅏㄴ',natural
'ㄷㅜㅅㅏ','ㅈㅣㄹㅈㅣㄷㅏ',natural
'ㄷㅣㅈㅣㄱㅓㅅㄷㅏㅋㅋ','ㄷㅣㅈㅣㄱㅓㅅㄷㅏㅋㅋ',natural
'ㄸㅏㄸㅡㅅ','ㄱㅓㄱㅓㄷㅏ',natural
'ㄸㅡㄱㅓㅇㅜㄴㄱㅓ','ㅁㅏㅅㅣㄷㅏ',natural
'ㄸㅢㅇㅓㅆㅡㅇㅓㅄ','ㄸㅢㅇㅓㅆㅡㄱㅣㅇㅓㅄㄷㅏ',natural
'ㄹㅔㅅㅁㅣㄴㅗ','ㄹㅔㅅㅁㅣㄴㅗ',natural
'ㄹㅗㅁㅏ?','ㄹㅗㅁㅏ?',natural
'ㄹㅗㅁㅏ','ㅂㅕㄹ',natural
'ㄹㅗㅅㄷㅔㄹㅣㅇㅏㄱㅏㅁㅕㄴ','ㅁㅝㅇㅣㅆㄷㅏ',natural
'ㄹㅠㄸㅏㄹ','ㅁㅝㄴㅑ',natural
'ㄹㅠㅎㅕㄴㅈㅣㄴ','ㅇㅣㅅㅏㅇㅎㅏㄷㅏ',natural
'ㄹㅣㅅㅡㅌㅡㄹㅔㅌㅗ','ㄹㅔㅌㅗ',natural
'ㅁㅏㄱㅡㄴㅔㅅㅠㅁㅋㅏㄹㅅㅠㅁ','ㄷㅚㄷㅏ',natural
'ㅁㅏㅅㅣ','ㅁㅏㅅㅣㄷㅏ',natural
'ㅁㅏㅈㅣㄴㅋㅗㄹㅇㅏㅈㅓㅆㅣ','ㅁㅏㅈㅣㄴㅋㅗㄹㅇㅏㅈㅓㅆㅣ',natural
'ㅁㅏㄹ','ㅁㅏㄹㅈㅗㅎㄷㅏ',natural
'ㅁㅏㄹ','ㅁㅏㄹㅎㅏㄷㅏ',natural
'ㅁㅏㄹ','ㅎㅏㄷㅏ',natural
'ㅁㅏㅅㄴㅏ','ㅁㅏㅅㄴㅏㄷㅏ',natural
'ㅁㅏㅅㄴㅏ','ㅁㅏㅅㄴㅏㄷㅏ',natural
'ㅁㅐㅇㅜㄴㄷㅡㅇㄱㅏㄹㅂㅣㅉㅣㅁㅈㅓㄴㅁㅜㄴㅈㅓㅁ','ㅈㅓㄴㅁㅜㄴㅈㅓㅁ',natural
'ㅁㅓㄱㄴㅡㄴㄱㅔ','ㄱㅓ',natural
'ㅁㅕㅇㅂㅏㄱ','ㅁㅣㄹㅇㅓㅈㅜㄷㅏ',natural
'ㅁㅕㅇㅅㅣㅁ','ㅁㅕㅇㅅㅣㅁㅎㅏㄷㅏ',natural
'ㅁㅕㅊㅅㅣㅂㅣㅎㅐㅇㄱㅣ','?',natural
'ㅁㅕㅊㅅㅣ','ㄷㅣ',natural
'ㅁㅗㄱㅣㅌㅚㅊㅣㅅㅡㅌㅣㅋㅓㅂㅜㅌ','ㅅㅡㅌㅣㅋㅓㅂㅜㅌ',natural
'ㅁㅗㄹㅋㅓㅁㅌㅓ','ㅁㅗㄹㄷㅏ',natural
'ㅁㅗㄹㄴㅐ','ㅅㅜㅇㅣㅆㄷㅏ',natural
'ㅁㅗㄹㅊㅓㅁㅂㅘ','ㅁㅗㄹㄷㅏ',natural
'ㅁㅗㄹㄷㅜㄷㅐㅁㅋ','ㅁㅗㄹㄷㅏ',natural
'ㅁㅜㅅㅡㄴㅁㅏㄹ','ㅁㅏㄹ',natural
'ㅁㅜㅅㅡㄴㅊㅏ','ㅈㅓㅇㅡㅁ?',natural
'ㅁㅜㅈㅣㅂㅏㅇㅇㅜㅇㅠ','ㅁㅜㅈㅣㅂㅏㅇㅇㅜㅇㅠ',natural
'ㅁㅜㄱㄴㅕㅁ','ㅁㅜㄱㄴㅕㅁㅎㅏㄷㅏ',natural
'ㅁㅜㄴㅈㅔㅈㅗㅁㄷㅏㅍㅜㄹㄱㅗ','ㅈㅗㅁㄷㅏㅍㅜㄹㄱㅗ',natural
'ㅁㅝㅇㅣㄹㅓㅁㅕㄴㅇㅕㄹㅗㄴ','ㄷㅔㄷㅏ',natural
'ㅁㅝㄹㅐㅋㅋ','ㅋㅋ',natural
'ㅁㅝㄹㅐ','ㅁㅝㄹㅐ',natural
'ㅁㅝㅎㅐ?','ㅁㅝㅎㅐ?',natural
'ㅁㅝㄴㅇㅣㄴㅈㅡㅇ','ㅎㅏㅈㅏㄶㅇㅗ',natural
'ㅁㅝㄴㄱㅏㅅㅜㅅㅜ','ㅎㅏㄷㅏ',natural
'ㅁㅣㄱㅜㄱㅈㅗㄱㅣ','ㅈㅗㄱㅣㅈㅗㄷㅏ',natural
'ㅁㅣㅇㅏㄴㄴㅏㄹㅉㅏㅈㅏㄹㅁㅗㅅㅁㅏㄹㅎㅏㅁ','ㅈㅏㄹㅁㅗㅅㅁㅏㄹㅎㅏㅁ',natural
'ㅁㅣㅌㅣㅇㅇㅣㅎㅜ','..',natural
'ㅂㅏㅃㅡㅇㄱㅏ','ㅂㅏㅃㅡㅇㄱㅏ',natural
'ㅂㅏㄹㄹㅣ','ㅂㅏㄹㄹㅣ',natural
'ㅂㅏㄹㅁㅗㄱㅅㅓㅈㅜㅁㅕㄴㄷㅐㅈㅣ','ㅂㅏㄹㅁㅗㄱㅅㅓㅈㅜㅁㅕㄴㄷㅐㅈㅣ',natural
'ㅂㅏㅂㄷㅡㄹ','ㄴㅑ',natural
'ㅂㅏㅂ','ㅋ',natural
'ㅂㅓㄱㅓㅎㅓㄴㅌㅓ','ㅇㅗㄷㅏ',natural
'ㅂㅓㄴㅐㅇㅋㅣ','ㅋㅋ',natural
'ㅂㅓㄹㅕㅂㅓㄹㅕ','ㅂㅓㄹㅕㅂㅓㄹㅕ',natural
'ㅂㅓㅂㅡㄹㅂㅏㄴㅌㅓㅋㅣㅇㅠㄴㄱㅓ','ㅌㅓㅋㅣㅇㅠㄴㄱㅓ',natural
'ㅂㅓㄹㅆㅡㅈㅏㅇ','ㅂㅓㄹㅣㄷㅏ',natural
'ㅂㅕㄹㄱㅓ','ㅂㅕㄹㄱㅓㅇㅓㅄㄷㅏ',natural
'ㅂㅕㄹ','ㄴㅔ',natural
'ㅂㅗㄱㅗ','ㅅㅜㅇㅣㅆㄷㅏ',natural
'ㅂㅗㄹㅏ','ㅂㅗㄹㅏㅂㅗㄷㅏ',natural
'ㅂㅗㄹㅏㅅㅐㄱ','ㅅㅜㅇㅣㅆㄷㅏ',natural
'ㅂㅗㄹㅏㅅㅐㄱ','ㅁㅜㅎㅏㅈㅣㅎㅏㄷㅏ',natural
'ㅂㅗㄹㅏㅅㅐㄱ','ㅂㅗㄹㅏㅅㅐㄱ',natural
'ㅂㅣ','ㅅㅓㄱㅡㄹㅐ',natural
'ㅂㅣ','ㅅㅓㅇㅜㄹ?',natural
'ㅃㅏㄹㄱㅏㄴㅅㅐㄱ','ㅃㅏㄹㄱㅏㄴㅅㅐㄱ',natural
'ㅃㅗㅎㅏ','ㄹㅏ',natural
'ㅅㅏㅅㅣㅂㅂㅜㄴ','ㄱㅏㄹㄱㅏㄷㅏ',natural
'ㅅㅏㅈㅣㄴ','ㅅㅏㅈㅣㄴ',natural
'ㅅㅏㅁㅈㅣㄴ','ㅇㅔ',natural
'ㅅㅐㅇㄱㅏㅇㅊㅏ','ㅅㅐㅇㄱㅏㅇㅊㅏ',natural
'ㅅㅓㅋㅣㅅㅂㅡㄹㅔ','ㅋㅓ..?',natural
'ㅅㅓㄹ','ㅇㅚㄷㅏ',natural
'ㅅㅔㅌㅏㄱㅅㅗ','ㅁㅏㅌㄱㅣㄷㅏ',natural
'ㅅㅗㅂㅣㅈㅐ','ㅅㅗㅂㅣㅈㅐㄱㅙㄴㅊㅏㄶㄷㅏ',natural
'ㅅㅗㄴㄴㅣㅁ','ㄱㅏㄲㅡㅁㄲㅏㄷㅏ',natural
'ㅅㅗㄴㄴㅣㅁㅈㅜㅇㅎㅏㄴ','ㅎㅏㄴㅎㅏㄷㅏ',natural
'ㅅㅡㅁㅜㄹㅅㅔㅅ','ㅅㅡㅁㅜㄹㅅㅔㅅ',natural
'ㅅㅡㅌㅏ','ㅇㅘㅇㅗㄷㅏ',natural
'ㅅㅡㅌㅏㄸㅗ','ㅎㅏㅅㅣㅍㄷㅏ',natural
'ㅅㅡㅌㅏㅎㅏㅈㅒ','ㅅㅡㅌㅏㅎㅏㅈㅒ',natural
'ㅅㅡㅌㅏㅎㅏㄴㅂㅓㄴㅎㅐ','ㄷㅚㄷㅔㄷㅏ',natural
'ㅅㅡㅍㅔㅅㅕㄹㅇㅔㄷㅣ','ㅇㅔㄷㅣㅇㅔㄷㅏ',natural
'ㅅㅡㅍㅔㅅㅕㄹㅇㅔㄷㅣㅅㅕㄴ','ㅆㅔ?',natural
'ㅅㅣㄴㅎㅗㄷㅐㄱㅣㅈㅜㅇ','ㅅㅣㄴㅎㅗㄷㅐㄱㅣㅈㅜㅇ',natural
'ㅅㅣㄴㅎㅗㄴㄷㅏㄹㅋㅗㅁ','ㄷㅏㄹㅋㅗㅁㅎㅏㄷㅏ',natural
'ㅅㅣㄴㅎㅗㄴ','ㅅㅣㄴㅎㅗㄴㅂㅏㅃㅡㄷㅏ',natural
'ㅆㅐㅇㄸㅜㅇㅁㅏㅈㅈㅣ','ㅈㅜㅁㅓㄱㄱㅗㅅㅣㅍㄷㅏ',natural
'ㅆㅣㅈㅔ','ㅈㅗㅅㅏ',natural
'ㅆㅣㅈㅔ','ㅅㅏㄷㅏ',natural
'ㅆㅣㅅㄷㅓㄹㅓ','ㅇㅜㄹㅇㅜㄹㄷㅏ',natural
'ㅇㅋ','ㅇㅋ',natural
'ㅇㅏㄱㅓㄱㅣㄴㅑ','ㄱㅓㄱㅣㄴㅑ',natural
'ㅇㅏㄱㅗㄷㅗㅇㅅㅐㄱ','ㄱㅗㄷㅗㅇㅅㅐㄱ',natural
'ㅇㅏ','ㅇㅏㄱㅡㄹㅓㅎㄷㅏ',natural
'ㅇㅏㄱㅡㄴㄷㅔㄴㅏ','ㅈㅣㅎㅏㄷㅔㄷㅏ',natural
'ㅇㅏㅇㅠㅊㅣ','ㅇㅠㅊㅣㅎㅏㄷㅏ',natural
'ㅇㅏㄴㅣㅇㅏ','ㅇㅏㄴㅣ',natural
'ㅇㅏㄴㅣㅇㅏ','07ㅇㅝㄹ 22ㅇㅣㄹ',natural
'ㅇㅏㄴㅣㅇㅏ','ㅅㅜㄹㅇㅏㄴㅁㅓㄱㅇㅓㅇ~',natural
'ㅇㅏㄴㅣㅇㅏ','ㅁㅓㄱㅈㅣㅁㅏㄹ',natural
'ㅇㅏㄴㅣㅇㅏ','ㄷㅔㄷㅏ',natural
'ㅇㅏㄴㅣㅇㅏ','ㄴㅓㅅㅗㄱㅐㅈㅜㄷㅏ',natural
'ㅇㅏㄴㅣㅎㅕㄴㅅㅣㄹ','ㄷㅚㄷㅏ',natural
'ㅇㅏㄸㅏ','ㅇㅣㄹㅉㅣㄱㅇㅗㄷㅏ',natural
'ㅇㅏㅁㅗㄴㄷㅡㅌㅗㅁㅏㅌㅗㄱㅗㄱㅜ','ㅊㅐㅇㅑㅇㅂㅐㅊㅜ',natural
'ㅇㅏㅂㅓㄴㅣㅁ','ㅇㅓㅁㅎㅏㄷㅏ',natural
'ㅇㅏㅂㅜㄴㅣㅁ','ㅇㅗㄷㅏ',natural
'ㅇㅏㅃㅏㅅㅣㅁㅅㅣㅁ','ㅅㅣㅁㅅㅣㅁㅎㅏㄷㅏ',natural
'ㅇㅏㅅㅣㅇㅏ','ㅇㅏㅅㅣㅇㅏ',natural
'ㅇㅏㅈㅣㄱ','ㅇㅏㅈㅣㄱ',natural
'ㅇㅏㅈㅣㄱ','ㅈㅓㄻㄷㅏ',natural
'ㅇㅏㅈㅣㄱ','ㄱㅓ',natural
'ㅇㅏㅊㅣㅁ','ㄱㅜㄱㅁㅓㄱㄴㅡㄴㄱㅜ',natural
'ㅇㅏㅊㅣㅁ','ㅇㅏㅊㅣㅁㄷㅡㄹㅇㅓㄱㅏㄷㅏ',natural
'ㅇㅏㅊㅣㅁ','ㅇㅏㅎㅗㅂㄱㅓㄹㄲㅐㄷㅏㄷㄷㅏ',natural
'ㅇㅏㄴㄴㅕㅇ','ㅇㅏㄴㄴㅕㅇㅎㅏㄷㅏ',natural
'ㅇㅏㄴㄴㅕㅇ','ㅇㅏㄴㄴㅕㅇㅎㅏㄷㅏ',natural
'ㅇㅏㄴㄱㅔㅆㄷㅏ','ㅊㅓㅇㄹㅑㅇㅅㅣㅋㅣㄷㅏ',natural
'ㅇㅏㄴ','ㅅㅣㅍㅇㅓㅅㅣㅍㄷㅏ',natural
